0.1,24,43,0.6582
0.1,24,44,0.6569
0.1,24,45,0.6574
0.1,24,46,0.658
0.1,24,47,0.6582
0.1,24,48,0.6573
0.1,24,49,0.6586
0.1,24,50,0.6578
0.1,24,51,0.6572
0.1,24,52,0.6582
0.1,24,53,0.6565
0.1,24,54,0.6582
0.1,24,55,0.6579
0.1,24,56,0.6573
0.1,24,57,0.6596
0.1,25,40,0.6591
0.1,25,41,0.6592
0.1,25,42,0.6606
0.1,25,43,0.6621
0.1,25,44,0.6614
0.1,25,45,0.6618
0.1,25,46,0.6608
0.1,25,47,0.6614
0.1,25,48,0.6613
0.1,25,49,0.6618
0.1,25,50,0.6616
0.1,25,51,0.6617
0.1,25,52,0.6623
0.1,25,53,0.6627
0.1,25,54,0.6619
0.1,25,55,0.6616
0.1,25,56,0.6632
0.1,25,57,0.6635
0.1,25,58,0.6614
0.1,25,59,0.6615
0.1,26,42,0.6605
0.1,26,43,0.6608
0.1,26,44,0.66
0.1,26,45,0.6611
0.1,26,46,0.6618
0.1,26,47,0.6603
0.1,26,48,0.6608
0.1,26,49,0.6609
0.1,26,50,0.6614
0.1,26,51,0.6615
0.1,26,52,0.6613
0.1,26,53,0.6632
0.1,26,54,0.6618
0.1,26,55,0.6609
0.1,26,56,0.6624
0.1,26,57,0.6621
0.1,26,58,0.6609
0.1,26,59,0.6605
0.1,26,60,0.6606
0.1,26,61,0.6603
0.1,27,44,0.6609
0.1,27,45,0.6593
0.1,27,46,0.6632
0.1,27,47,0.6616
0.1,27,48,0.6611
0.1,27,49,0.6618
0.1,27,50,0.6617
0.1,27,51,0.6628
0.1,27,52,0.6623
0.1,27,53,0.6618
0.1,27,54,0.6623
0.1,27,55,0.6623
0.1,27,56,0.6627
0.1,27,57,0.6605
0.1,27,58,0.6612
0.1,27,59,0.6621
0.1,27,60,0.6606
0.1,27,61,0.6565
0.1,27,62,0.6597
0.1,27,63,0.6573
0.1,28,46,0.6683
0.1,28,47,0.6681
0.1,28,48,0.6649
0.1,28,49,0.6644
0.1,28,50,0.6629
0.1,28,51,0.6637
0.1,28,52,0.6634
0.1,28,53,0.663
0.1,28,54,0.6623
0.1,28,55,0.6638
0.1,28,56,0.6653
0.1,28,57,0.6641
0.1,28,58,0.6634
0.1,28,59,0.6625
0.1,28,60,0.6635
0.1,28,61,0.6623
0.1,28,62,0.6628
0.1,28,63,0.6618
0.1,28,64,0.662
0.1,28,65,0.6617
0.1,29,48,0.6666
0.1,29,49,0.6658
0.1,29,50,0.662
0.1,29,51,0.6615
0.1,29,52,0.6611
0.1,29,53,0.6608
0.1,29,54,0.6614
0.1,29,55,0.6621
0.1,29,56,0.6604
0.1,29,57,0.6605
0.1,29,58,0.6612
0.1,29,59,0.6604
0.1,29,60,0.6603
0.1,29,61,0.6602
0.1,29,62,0.659
0.1,29,63,0.6594
0.1,29,64,0.6584
0.1,29,65,0.659
0.1,29,66,0.6576
0.1,29,67,0.6584
0.1,30,50,0.6676
0.1,30,51,0.665
0.1,30,52,0.6635
0.1,30,53,0.6629
0.1,30,54,0.6644
0.1,30,55,0.6644
0.1,30,56,0.6643
0.1,30,57,0.6649
0.1,30,58,0.6651
0.1,30,59,0.6648
0.1,30,60,0.664
0.1,30,61,0.6625
0.1,30,62,0.6617
0.1,30,63,0.6628
0.1,30,64,0.6623
0.1,30,65,0.6621
0.1,30,66,0.6602
0.1,30,67,0.659
0.1,30,68,0.6597
0.1,30,69,0.6615

0.2,15,20,0.668
0.2,15,21,0.6688
0.2,15,22,0.6714
0.2,15,23,0.6744
0.2,15,24,0.68
0.2,15,25,0.6854
0.2,15,26,0.6874
0.2,15,27,0.6926
0.2,15,28,0.6923
0.2,15,29,0.693
0.2,15,30,0.6943
0.2,15,31,0.6942
0.2,15,32,0.6958
0.2,15,33,0.699
0.2,15,34,0.701
0.2,15,35,0.703
0.2,15,36,0.7044
0.2,15,37,0.7066
0.2,15,38,0.7054
0.2,15,39,0.7064
0.2,16,22,0.6723
0.2,16,23,0.673
0.2,16,24,0.6733
0.2,16,25,0.6758
0.2,16,26,0.6815
0.2,16,27,0.684
0.2,16,28,0.687
0.2,16,29,0.6889
0.2,16,30,0.6949
0.2,16,31,0.6969
0.2,16,32,0.6956
0.2,16,33,0.6973
0.2,16,34,0.701
0.2,16,35,0.705
0.2,16,36,0.7061
0.2,16,37,0.7079
0.2,16,38,0.709
0.2,16,39,0.7118
0.2,16,40,0.7134
0.2,16,41,0.7164
0.2,17,24,0.6756
0.2,17,25,0.6769
0.2,17,26,0.6825
0.2,17,27,0.6809
0.2,17,28,0.6857
0.2,17,29,0.692
0.2,17,30,0.6959
0.2,17,31,0.696
0.2,17,32,0.6998
0.2,17,33,0.7029
0.2,17,34,0.706
0.2,17,35,0.7077
0.2,17,36,0.7091
0.2,17,37,0.7117
0.2,17,38,0.7147
0.2,17,39,0.714
0.2,17,40,0.7163
0.2,17,41,0.7188
0.2,17,42,0.721
0.2,17,43,0.7257
0.2,18,26,0.68
0.2,18,27,0.6836
0.2,18,28,0.6886
0.2,18,29,0.69
0.2,18,30,0.6942
0.2,18,31,0.6946
0.2,18,32,0.6986
0.2,18,33,0.7044
0.2,18,34,0.706
0.2,18,35,0.708
0.2,18,36,0.7091
0.2,18,37,0.7107
0.2,18,38,0.7108
0.2,18,39,0.713
0.2,18,40,0.7184
0.2,18,41,0.7194
0.2,18,42,0.7181
0.2,18,43,0.7224
0.2,18,44,0.7229
0.2,18,45,0.7253
0.2,19,28,0.6869
0.2,19,29,0.6908
0.2,19,30,0.6952
0.2,19,31,0.6979
0.2,19,32,0.6988
0.2,19,33,0.703
0.2,19,34,0.7053
0.2,19,35,0.7076
0.2,19,36,0.7086
0.2,19,37,0.7119
0.2,19,38,0.7105
0.2,19,39,0.7113
0.2,19,40,0.7104
0.2,19,41,0.7112
0.2,19,42,0.7133
0.2,19,43,0.7144
0.2,19,44,0.7168
0.2,19,45,0.7222
0.2,19,46,0.7242
0.2,19,47,0.7252
0.2,20,30,0.699
0.2,20,31,0.7014
0.2,20,32,0.7019
0.2,20,33,0.7047
0.2,20,34,0.7074
0.2,20,35,0.7085
0.2,20,36,0.7085
0.2,20,37,0.7124
0.2,20,38,0.7125
0.2,20,39,0.7128
0.2,20,40,0.7122
0.2,20,41,0.7116
0.2,20,42,0.7129
0.2,20,43,0.7155
0.2,20,44,0.7163
0.2,20,45,0.7163
0.2,20,46,0.7169
0.2,20,47,0.7175
0.2,20,48,0.7161
0.2,20,49,0.7215
0.2,21,32,0.6965
0.2,21,33,0.7019
0.2,21,34,0.7055
0.2,21,35,0.7063
0.2,21,36,0.7049
0.2,21,37,0.7085
0.2,21,38,0.7097
0.2,21,39,0.7113
0.2,21,40,0.7104
0.2,21,41,0.7132
0.2,21,42,0.7145
0.2,21,43,0.7154
0.2,21,44,0.7184
0.2,21,45,0.7176
0.2,21,46,0.7184
0.2,21,47,0.7205
0.2,21,48,0.7226
0.2,21,49,0.7233
0.2,21,50,0.7243
0.2,21,51,0.7247
0.2,22,34,0.6958
0.2,22,35,0.6963
0.2,22,36,0.6963
0.2,22,37,0.701
0.2,22,38,0.7034
0.2,22,39,0.7055
0.2,22,40,0.7062
0.2,22,41,0.7094
0.2,22,42,0.709
0.2,22,43,0.7123
0.2,22,44,0.7112
0.2,22,45,0.7109
0.2,22,46,0.7119
0.2,22,47,0.7141
0.2,22,48,0.7134
0.2,22,49,0.7158
0.2,22,50,0.7169
0.2,22,51,0.716
0.2,22,52,0.7157
0.2,22,53,0.7179
0.2,23,36,0.6953
0.2,23,37,0.7014
0.2,23,38,0.7058
0.2,23,39,0.7065
0.2,23,40,0.7061
0.2,23,41,0.707
0.2,23,42,0.7125
0.2,23,43,0.7142
0.2,23,44,0.7128
0.2,23,45,0.7121
0.2,23,46,0.7171
0.2,23,47,0.7184
0.2,23,48,0.7169
0.2,23,49,0.7178
0.2,23,50,0.7197
0.2,23,51,0.7187
0.2,23,52,0.7179
0.2,23,53,0.7186
0.2,23,54,0.7175
0.2,23,55,0.7181
0.2,24,38,0.702
0.2,24,39,0.7036
0.2,24,40,0.7065
0.2,24,41,0.7066
0.2,24,42,0.7108
0.2,24,43,0.7105
0.2,24,44,0.7119
0.2,24,45,0.7135
0.2,24,46,0.7155
0.2,24,47,0.7158
0.2,24,48,0.7148
0.2,24,49,0.7168
0.2,24,50,0.7201
0.2,24,51,0.7192
0.2,24,52,0.72
0.2,24,53,0.7197
0.2,24,54,0.7199
0.2,24,55,0.7195
0.2,24,56,0.7205
0.2,24,57,0.7198
0.2,25,40,0.7109
0.2,25,41,0.7118
0.2,25,42,0.7165
0.2,25,43,0.7185
0.2,25,44,0.7196
0.2,25,45,0.7203
0.2,25,46,0.7203
0.2,25,47,0.7201
0.2,25,48,0.7197
0.2,25,49,0.7215
0.2,25,50,0.7241
0.2,25,51,0.7251
0.2,25,52,0.7251
0.2,25,53,0.7243
0.2,25,54,0.7283
0.2,25,55,0.7283
0.2,25,56,0.7278
0.2,25,57,0.7277
0.2,25,58,0.7276
0.2,25,59,0.7302
0.2,26,42,0.7141
0.2,26,43,0.7167
0.2,26,44,0.717
0.2,26,45,0.7162
0.2,26,46,0.7166
0.2,26,47,0.7188
0.2,26,48,0.7178
0.2,26,49,0.7203
0.2,26,50,0.7208
0.2,26,51,0.7212
0.2,26,52,0.7227
0.2,26,53,0.7226
0.2,26,54,0.7225
0.2,26,55,0.7234
0.2,26,56,0.7234
0.2,26,57,0.723
0.2,26,58,0.7243
0.2,26,59,0.7244
0.2,26,60,0.7255
0.2,26,61,0.7244
0.2,27,44,0.7147
0.2,27,45,0.7141
0.2,27,46,0.7168
0.2,27,47,0.7181
0.2,27,48,0.7184
0.2,27,49,0.7182
0.2,27,50,0.7186
0.2,27,51,0.7184
0.2,27,52,0.7188
0.2,27,53,0.7214
0.2,27,54,0.7219
0.2,27,55,0.7215
0.2,27,56,0.7219
0.2,27,57,0.7241
0.2,27,58,0.7233
0.2,27,59,0.7231
0.2,27,60,0.7237
0.2,27,61,0.7242
0.2,27,62,0.7251
0.2,27,63,0.7255
0.2,28,46,0.713
0.2,28,47,0.7141
0.2,28,48,0.7151
0.2,28,49,0.7173
0.2,28,50,0.7183
0.2,28,51,0.7179
0.2,28,52,0.717
0.2,28,53,0.7175
0.2,28,54,0.7189
0.2,28,55,0.7208
0.2,28,56,0.7198
0.2,28,57,0.7213
0.2,28,58,0.7225
0.2,28,59,0.7233
0.2,28,60,0.7234
0.2,28,61,0.7238
0.2,28,62,0.7241
0.2,28,63,0.7239
0.2,28,64,0.7241
0.2,28,65,0.7229
0.2,29,48,0.7138
0.2,29,49,0.7146
0.2,29,50,0.7155
0.2,29,51,0.7154
0.2,29,52,0.7165
0.2,29,53,0.7154
0.2,29,54,0.7194
0.2,29,55,0.7172
0.2,29,56,0.7178
0.2,29,57,0.7179
0.2,29,58,0.7195
0.2,29,59,0.7203
0.2,29,60,0.7194
0.2,29,61,0.7176
0.2,29,62,0.7181
0.2,29,63,0.7192
0.2,29,64,0.7196
0.2,29,65,0.7194
0.2,29,66,0.7192
0.2,29,67,0.7193
0.2,30,50,0.7165
0.2,30,51,0.7165
0.2,30,52,0.7182
0.2,30,53,0.7178
0.2,30,54,0.7185
0.2,30,55,0.7208
0.2,30,56,0.7212
0.2,30,57,0.7215
0.2,30,58,0.7207
0.2,30,59,0.7199
0.2,30,60,0.7201
0.2,30,61,0.7199
0.2,30,62,0.7182
0.2,30,63,0.7184
0.2,30,64,0.7195
0.2,30,65,0.7195
0.2,30,66,0.718
0.2,30,67,0.7196
0.2,30,68,0.7191
0.2,30,69,0.7204

0.3,15,20,0.6984
0.3,15,21,0.6948
0.3,15,22,0.6952
0.3,15,23,0.6995
0.3,15,24,0.7042
0.3,15,25,0.7071
0.3,15,26,0.7098
0.3,15,27,0.7167
0.3,15,28,0.7186
0.3,15,29,0.7236
0.3,15,30,0.7243
0.3,15,31,0.7232
0.3,15,32,0.7287
0.3,15,33,0.7327
0.3,15,34,0.7366
0.3,15,35,0.741
0.3,15,36,0.7454
0.3,15,37,0.7461
0.3,15,38,0.7468
0.3,15,39,0.7511
0.3,16,22,0.699
0.3,16,23,0.7026
0.3,16,24,0.7088
0.3,16,25,0.7112
0.3,16,26,0.7121
0.3,16,27,0.7153
0.3,16,28,0.7198
0.3,16,29,0.7236
0.3,16,30,0.7275
0.3,16,31,0.7299
0.3,16,32,0.732
0.3,16,33,0.7359
0.3,16,34,0.7374
0.3,16,35,0.7379
0.3,16,36,0.7428
0.3,16,37,0.7432
0.3,16,38,0.7445
0.3,16,39,0.744
0.3,16,40,0.7452
0.3,16,41,0.7475
0.3,17,24,0.7046
0.3,17,25,0.7116
0.3,17,26,0.7168
0.3,17,27,0.7247
0.3,17,28,0.7301
0.3,17,29,0.7302
0.3,17,30,0.7317
0.3,17,31,0.7324
0.3,17,32,0.734
0.3,17,33,0.735
0.3,17,34,0.7383
0.3,17,35,0.7401
0.3,17,36,0.7421
0.3,17,37,0.74
0.3,17,38,0.7424
0.3,17,39,0.7477
0.3,17,40,0.7487
0.3,17,41,0.7498
0.3,17,42,0.751
0.3,17,43,0.75
0.3,18,26,0.7176
0.3,18,27,0.722
0.3,18,28,0.7303
0.3,18,29,0.733
0.3,18,30,0.7345
0.3,18,31,0.7354
0.3,18,32,0.7399
0.3,18,33,0.7437
0.3,18,34,0.743
0.3,18,35,0.7436
0.3,18,36,0.7448
0.3,18,37,0.7453
0.3,18,38,0.7468
0.3,18,39,0.7485
0.3,18,40,0.7506
0.3,18,41,0.7528
0.3,18,42,0.7534
0.3,18,43,0.7541
0.3,18,44,0.7546
0.3,18,45,0.7553
0.3,19,28,0.7271
0.3,19,29,0.7292
0.3,19,30,0.7303
0.3,19,31,0.7352
0.3,19,32,0.7358
0.3,19,33,0.7387
0.3,19,34,0.7423
0.3,19,35,0.7434
0.3,19,36,0.7438
0.3,19,37,0.7466
0.3,19,38,0.7484
0.3,19,39,0.7502
0.3,19,40,0.7496
0.3,19,41,0.7518
0.3,19,42,0.7549
0.3,19,43,0.7546
0.3,19,44,0.7538
0.3,19,45,0.7547
0.3,19,46,0.7556
0.3,19,47,0.756
0.3,20,30,0.7305
0.3,20,31,0.7316
0.3,20,32,0.7341
0.3,20,33,0.7373
0.3,20,34,0.7396
0.3,20,35,0.7397
0.3,20,36,0.7402
0.3,20,37,0.7429
0.3,20,38,0.7434
0.3,20,39,0.7463
0.3,20,40,0.7473
0.3,20,41,0.7492
0.3,20,42,0.7503
0.3,20,43,0.7522
0.3,20,44,0.7527
0.3,20,45,0.7538
0.3,20,46,0.7532
0.3,20,47,0.7534
0.3,20,48,0.754
0.3,20,49,0.7541
0.3,21,32,0.7287
0.3,21,33,0.7316
0.3,21,34,0.7331
0.3,21,35,0.7379
0.3,21,36,0.7401
0.3,21,37,0.7405
0.3,21,38,0.7405
0.3,21,39,0.7431
0.3,21,40,0.7462
0.3,21,41,0.7476
0.3,21,42,0.7494
0.3,21,43,0.7502
0.3,21,44,0.7496
0.3,21,45,0.7498
0.3,21,46,0.7497
0.3,21,47,0.749
0.3,21,48,0.7502
0.3,21,49,0.7504
0.3,21,50,0.7496
0.3,21,51,0.7504
0.3,22,34,0.7358
0.3,22,35,0.7369
0.3,22,36,0.7362
0.3,22,37,0.7377
0.3,22,38,0.7375
0.3,22,39,0.7396
0.3,22,40,0.74
0.3,22,41,0.7415
0.3,22,42,0.7403
0.3,22,43,0.7422
0.3,22,44,0.7429
0.3,22,45,0.7436
0.3,22,46,0.7409
0.3,22,47,0.7412
0.3,22,48,0.742
0.3,22,49,0.7414
0.3,22,50,0.7422
0.3,22,51,0.741
0.3,22,52,0.7418
0.3,22,53,0.7416
0.3,23,36,0.7359
0.3,23,37,0.7372
0.3,23,38,0.7394
0.3,23,39,0.741
0.3,23,40,0.7407
0.3,23,41,0.7405
0.3,23,42,0.7412
0.3,23,43,0.7413
0.3,23,44,0.7428
0.3,23,45,0.7398
0.3,23,46,0.7412
0.3,23,47,0.739
0.3,23,48,0.741
0.3,23,49,0.7407
0.3,23,50,0.7401
0.3,23,51,0.7379
0.3,23,52,0.7374
0.3,23,53,0.7402
0.3,23,54,0.7396
0.3,23,55,0.7399
0.3,24,38,0.7392
0.3,24,39,0.7401
0.3,24,40,0.7406
0.3,24,41,0.7401
0.3,24,42,0.7397
0.3,24,43,0.7388
0.3,24,44,0.74
0.3,24,45,0.7406
0.3,24,46,0.7405
0.3,24,47,0.7402
0.3,24,48,0.7402
0.3,24,49,0.7402
0.3,24,50,0.7398
0.3,24,51,0.7382
0.3,24,52,0.7377
0.3,24,53,0.7378
0.3,24,54,0.7388
0.3,24,55,0.7376
0.3,24,56,0.7382
0.3,24,57,0.7364
0.3,25,40,0.7514
0.3,25,41,0.7513
0.3,25,42,0.7526
0.3,25,43,0.7528
0.3,25,44,0.7535
0.3,25,45,0.7528
0.3,25,46,0.75
0.3,25,47,0.7497
0.3,25,48,0.7501
0.3,25,49,0.7499
0.3,25,50,0.7506
0.3,25,51,0.7501
0.3,25,52,0.7496
0.3,25,53,0.7491
0.3,25,54,0.7484
0.3,25,55,0.7481
0.3,25,56,0.7481
0.3,25,57,0.7476
0.3,25,58,0.747
0.3,25,59,0.7477
0.3,26,42,0.7526
0.3,26,43,0.7522
0.3,26,44,0.7528
0.3,26,45,0.7519
0.3,26,46,0.7506
0.3,26,47,0.7496
0.3,26,48,0.7504
0.3,26,49,0.7498
0.3,26,50,0.7515
0.3,26,51,0.7514
0.3,26,52,0.7495
0.3,26,53,0.7498
0.3,26,54,0.7485
0.3,26,55,0.7471
0.3,26,56,0.7486
0.3,26,57,0.7483
0.3,26,58,0.749
0.3,26,59,0.7488
0.3,26,60,0.747
0.3,26,61,0.7467
0.3,27,44,0.7468
0.3,27,45,0.7462
0.3,27,46,0.7452
0.3,27,47,0.7452
0.3,27,48,0.7431
0.3,27,49,0.7437
0.3,27,50,0.7444
0.3,27,51,0.7437
0.3,27,52,0.7426
0.3,27,53,0.7424
0.3,27,54,0.7425
0.3,27,55,0.7429
0.3,27,56,0.7433
0.3,27,57,0.7416
0.3,27,58,0.743
0.3,27,59,0.7442
0.3,27,60,0.7439
0.3,27,61,0.7436
0.3,27,62,0.7428
0.3,27,63,0.7428
0.3,28,46,0.7441
0.3,28,47,0.7424
0.3,28,48,0.7415
0.3,28,49,0.742
0.3,28,50,0.7433
0.3,28,51,0.7426
0.3,28,52,0.7422
0.3,28,53,0.7424
0.3,28,54,0.7416
0.3,28,55,0.742
0.3,28,56,0.7397
0.3,28,57,0.7408
0.3,28,58,0.7409
0.3,28,59,0.7406
0.3,28,60,0.7405
0.3,28,61,0.7417
0.3,28,62,0.7406
0.3,28,63,0.7406
0.3,28,64,0.7407
0.3,28,65,0.7404
0.3,29,48,0.7399
0.3,29,49,0.7397
0.3,29,50,0.7407
0.3,29,51,0.739
0.3,29,52,0.7381
0.3,29,53,0.7388
0.3,29,54,0.7393
0.3,29,55,0.7378
0.3,29,56,0.7374
0.3,29,57,0.739
0.3,29,58,0.7374
0.3,29,59,0.7374
0.3,29,60,0.7386
0.3,29,61,0.7386
0.3,29,62,0.7373
0.3,29,63,0.7371
0.3,29,64,0.7376
0.3,29,65,0.7372
0.3,29,66,0.7366
0.3,29,67,0.7357
0.3,30,50,0.7423
0.3,30,51,0.7417
0.3,30,52,0.7402
0.3,30,53,0.7386
0.3,30,54,0.7408
0.3,30,55,0.7405
0.3,30,56,0.74
0.3,30,57,0.7377
0.3,30,58,0.7376
0.3,30,59,0.7371
0.3,30,60,0.7368
0.3,30,61,0.7363
0.3,30,62,0.7369
0.3,30,63,0.7361
0.3,30,64,0.7355
0.3,30,65,0.7364
0.3,30,66,0.7369
0.3,30,67,0.7354
0.3,30,68,0.7346
0.3,30,69,0.7357

0.4,15,20,0.7166
0.4,15,21,0.7215
0.4,15,22,0.718
0.4,15,23,0.7247
0.4,15,24,0.7308
0.4,15,25,0.7319
0.4,15,26,0.7382
0.4,15,27,0.7409
0.4,15,28,0.7402
0.4,15,29,0.7445
0.4,15,30,0.7483
0.4,15,31,0.7503
0.4,15,32,0.7528
0.4,15,33,0.7558
0.4,15,34,0.7569
0.4,15,35,0.7562
0.4,15,36,0.7606
0.4,15,37,0.7628
0.4,15,38,0.7653
0.4,15,39,0.7651
0.4,16,22,0.7339
0.4,16,23,0.7368
0.4,16,24,0.7351
0.4,16,25,0.7372
0.4,16,26,0.7401
0.4,16,27,0.7454
0.4,16,28,0.7498
0.4,16,29,0.753
0.4,16,30,0.7571
0.4,16,31,0.7575
0.4,16,32,0.7587
0.4,16,33,0.7625
0.4,16,34,0.7623
0.4,16,35,0.7629
0.4,16,36,0.7624
0.4,16,37,0.7623
0.4,16,38,0.7647
0.4,16,39,0.7648
0.4,16,40,0.7647
0.4,16,41,0.7636
0.4,17,24,0.7345
0.4,17,25,0.7389
0.4,17,26,0.7429
0.4,17,27,0.745
0.4,17,28,0.7505
0.4,17,29,0.7541
0.4,17,30,0.7554
0.4,17,31,0.7601
0.4,17,32,0.7596
0.4,17,33,0.763
0.4,17,34,0.7648
0.4,17,35,0.7639
0.4,17,36,0.7622
0.4,17,37,0.7644
0.4,17,38,0.7658
0.4,17,39,0.7645
0.4,17,40,0.7662
0.4,17,41,0.7671
0.4,17,42,0.7672
0.4,17,43,0.7676
0.4,18,26,0.7399
0.4,18,27,0.7406
0.4,18,28,0.7493
0.4,18,29,0.7533
0.4,18,30,0.758
0.4,18,31,0.7611
0.4,18,32,0.7597
0.4,18,33,0.7611
0.4,18,34,0.7645
0.4,18,35,0.7649
0.4,18,36,0.7657
0.4,18,37,0.7639
0.4,18,38,0.7644
0.4,18,39,0.7643
0.4,18,40,0.7661
0.4,18,41,0.7683
0.4,18,42,0.7697
0.4,18,43,0.7689
0.4,18,44,0.7702
0.4,18,45,0.7681
0.4,19,28,0.7483
0.4,19,29,0.7509
0.4,19,30,0.7543
0.4,19,31,0.7546
0.4,19,32,0.7579
0.4,19,33,0.7609
0.4,19,34,0.7632
0.4,19,35,0.7648
0.4,19,36,0.7651
0.4,19,37,0.7648
0.4,19,38,0.7646
0.4,19,39,0.7639
0.4,19,40,0.7639
0.4,19,41,0.7647
0.4,19,42,0.764
0.4,19,43,0.7654
0.4,19,44,0.7643
0.4,19,45,0.7652
0.4,19,46,0.7658
0.4,19,47,0.765
0.4,20,30,0.7454
0.4,20,31,0.7526
0.4,20,32,0.7536
0.4,20,33,0.7544
0.4,20,34,0.7556
0.4,20,35,0.7564
0.4,20,36,0.7578
0.4,20,37,0.7584
0.4,20,38,0.7582
0.4,20,39,0.758
0.4,20,40,0.7565
0.4,20,41,0.76
0.4,20,42,0.7607
0.4,20,43,0.7624
0.4,20,44,0.7625
0.4,20,45,0.7587
0.4,20,46,0.7582
0.4,20,47,0.7583
0.4,20,48,0.7604
0.4,20,49,0.76
0.4,21,32,0.7479
0.4,21,33,0.7513
0.4,21,34,0.7532
0.4,21,35,0.755
